URL,開講年度,学部,科目名,担当教員,学期曜日時限,科目区分,配当年次,単位数,使用教室,キャンパス,科目キー,科目クラスコード,授業で使用する言語,授業方法区分,大分野名称,中分野名称,小分野名称,レベル,授業形態,教科書,成績評価方法,学期,曜日,時限,単位取得難易度,必修,群,レポート,出席,テスト,学年,学科
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA03300501202426MA03300526,2024年度,基幹理工学部,Functional AnalysisEnglish-based Undergraduate Program,イコノミデス　キャサリン,秋学期  金４時限,['専門選択必修'],３,2,５４-２０１教室,西早稲田（旧大久保）,26MA033005,01,英語,【対面】,数学,数学,解析学,上級レベル,講義,"Some textbooks might be recommended during the lectures, but basically all the necessary material will be provided in class or posted on the Waseda Moodle.","A final exam will be held on the last day of class and will count as 40% of the final score for this course. Furthermore, two reports will be given during the semester. These reports will need to be submitted online, and each one of them will count as 30% of the final score for this course.",秋学期,金,[4],4,選択,C,0.1701104378559813,0.0011144807733740557,0.8287750813706446,3,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA03300601202426MA03300626,2024年度,基幹理工学部,Applied StatisticsEnglish-based Undergraduate Program,トゥリン　カーン　デュイ,秋学期  木２時限,['専門選択必修'],３,2,５３-３０４教室,西早稲田（旧大久保）,26MA033006,01,英語,【対面】,数学,数学,確率論・統計学,上級レベル,講義,No textbook required.,"割合評価基準試験:40％Final exam平常点評価:30％Regular evaluation (attendance, homework)その他:30％Midterm exam",秋学期,木,[2],3,選択,C,0.013776569640262857,0.5872407978552225,0.3989826325045146,3,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA033007012024260202301126,2024年度,基幹理工学部,Time Series AnalysisEnglish-based Undergraduate Program,劉　言,秋学期  金２時限,['専門選択必修'],３,2,５４-３０２教室,西早稲田（旧大久保）,26MA033007,01,日・英併用,【対面】,数学,数学,確率論・統計学,上級レベル,講義,"「数理統計・時系列・金融工学」谷口　正信著朝倉書店。Optimal Statistical Inference in Financial EngineeringBy Taniguchi, M., et al.Chapman Hall",割合評価基準レポート:80％後期終了後にレポートを提出。Submit the report at the end of this course平常点評価:20％出席。Attendance,秋学期,金,[2],3,選択,C,0.6083759192790247,0.33428166729464376,0.057342413426331576,3,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA03300901202426MA03300926,2024年度,基幹理工学部,Numerical Analysis and SimulationEnglish-based Undergraduate Program,丸野　健一,秋学期  火５時限,['専門選択必修'],３,2,５３-Ｂ０１教室,西早稲田（旧大久保）,26MA033009,01,英語,【対面】,数学,数学,解析学,上級レベル,講義,"Numerical Computing with MATLAB, Cleve B. Moler, SIAM(free book. You can download from http://jp.mathworks.com/moler/chapters.html)Scientific Computing with MATLAB and Octave, Also Quarteroni, Fausto Saleri, Paola Gervasio, Springer(You can download PDF file through Waseda Library)","割合評価基準試験:40％Examsレポート:60％A project report, assignments",秋学期,火,[5],2,選択,C,0.36243951408112945,0.45158587550219004,0.18597461041668056,3,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MA03400101202426MA03400126,2024年度,基幹理工学部,Special SeminarEnglish-based Undergraduate Program,池田　岳／伊藤　公久／薄葉　季路／内田　真人／大仁田　義裕／大本　亨／小川　卓克／荻田　武史／尾崎　学／柏木　雅英／楫　元／金沢　篤／熊谷　隆／小薗　英雄／清水　泰隆／高橋　大輔／田中　一成／田中　和永／トゥリン　カーン　デュイ／豊泉　洋／中島　達夫／永井　保成／早水　桃子／福泉　麗佳／本間　泰史／ボーウェン　マーク／松嶋　敏泰／丸野　健一／三枝崎　剛／村上　順／山崎　昌男／米田　元／劉　言,春学期  無その他,['専門選択必修'],４,2,,西早稲田（旧大久保）,26MA034001,01,英語,【対面】,数学,数学,数学,総仕上げ,演習／ゼミ,,The evaluation is carried out by the supervisor in the laboratory.,春学期,無,[],2,選択,C,0.47851028551383823,0.46064617033619304,0.06084354414996875,4,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MC01100101202426MC01100126,2024年度,基幹理工学部,Fundamentals of ProgrammingEnglish-based Undergraduate Program,孫　鶴鳴,春学期  01:火２時限／02:金１時限,['専門必修'],１,2,01:６３号館３階端末室Ｆルーム／02:６３号館３階端末室Ｆルーム,西早稲田（旧大久保）,26MC011001,01,英語,【対面】,情報学,ソフトウェア工学,一般,初級レベル（入門・導入）,講義,"""The C Programming Language"", 2nd Edition Paperback – April 1, 1988by Brian W. Kernighan, Dennis M. Ritchie",割合評価基準試験:60％Midterm exam and/or final examレポート:20％Homework平常点評価:20％Attendanceその他:0％N/A,春クォーター,火金,"[1, 2]",3,選択,C,0.36331473435792394,0.5592982284043188,0.07738703723775732,1,"['情報理工学科', '情報通信学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MC01100201202426MC01100226,2024年度,基幹理工学部,Topics from Computer Science and Communications ResearchEnglish-based Undergraduate Program,パン　ジェニー／文　鄭,春学期  01:月２時限／02:水４時限,['専門必修'],２,2,01:５３-２０１教室／02:５３-２０１教室,西早稲田（旧大久保）,26MC011002,01,英語,【対面】ハイブリッド（対面回数半数以上）,情報学,その他,概論,中級レベル（発展・応用）,講義,Textbook is not specified. Lecture notes will be provided.,"割合評価基準レポート:100％Students are required to submit 13 valid reports.(""F"" will be evaluated if the number of valid submission is less than 9.)",春クォーター,月水,"[1, 2, 3, 4]",3,選択,C,0.3854140903767821,0.15089938772241096,0.4636865219008069,2,"['情報理工学科', '情報通信学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MC01200101202426MC01200126,2024年度,基幹理工学部,Circuit Theory AEnglish-based Undergraduate Program,川原田　洋／ソアレスルイス　ルーベン,秋学期  月５時限,['専門選択必修'],２,1,６１-２０２教室,西早稲田（旧大久保）,26MC012001,01,英語,【対面】,電気電子工学,電気電子工学,電気電子工学,中級レベル（発展・応用）,講義,"The course will use material from the following books:Foundations of Analog and Digital Electronic Circuits  1st edition 205by Anant Agarwal Jeffrey Langhttps://neurophysics.ucsd.edu/courses/physics_120/Agarwal%20and%20Lang%20(2005)%20Foundations%20of%20Analog%20and%20Digital.pdfeBook ISBN: 9780080506814Paperback ISBN: 9781558607354Schaum's Outline of Basic Circuit Analysis, Second EditionSeries: Schaum's OutlinesPaperback: 432 pagesPublisher: McGraw-Hill Education; 2 edition (February 17, 2011)Language: EnglishISBN-10: 0071756434ISBN-13: 978-0071756433https://electronicsbookcafe.files.wordpress.com/2016/10/edt.pdfCircuit Analysis I: With MATLAB applicationsby Steven T. KarrisAvailble on Waseda e-book repositoryISBN-13: 978-0970951120ISBN-10: 0970951124",割合評価基準試験:100％Assessment will be based on an in-class test in the final week of the course.,秋クォーター,月,[5],3,選択,C,0.4083607988482634,0.5567164128894972,0.03492278826223932,2,['電子物理システム学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MC01200201202426MC01200226,2024年度,基幹理工学部,Circuit Theory BEnglish-based Undergraduate Program,ソアレスルイス　ルーベン／谷井　孝至,秋学期  月５時限,['専門選択必修'],２,1,６１-２０２教室,西早稲田（旧大久保）,26MC012002,01,英語,【対面】,電気電子工学,電気電子工学,電気電子工学,中級レベル（発展・応用）,講義,"The course will use material from the following books.A brief outline of material and problems can be found in:Schaum's Outline of Basic Circuit Analysis, Second EditionSeries: Schaum's OutlinesPaperback: 432 pagesPublisher: McGraw-Hill Education; 2 edition (February 17, 2011)Language: EnglishISBN-10: 0071756434ISBN-13: 978-0071756433https://electronicsbookcafe.files.wordpress.com/2016/10/edt.pdfMore detailed expanations and details analysis can be found in:Foundations of Analog and Digital Electronic Circuits  1st edition 205by Anant Agarwal Jeffrey Langhttps://neurophysics.ucsd.edu/courses/physics_120/Agarwal%20and%20Lang%20(2005)%20Foundations%20of%20Analog%20and%20Digital.pdfeBook ISBN: 9780080506814Paperback ISBN: 9781558607354",割合評価基準試験:100％Grades are determined from 2 in-class tests in week 7,冬クォーター,月,[5],3,選択,C,0.4200219625724989,0.2907605666732622,0.2892174707542388,2,['電子物理システム学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MC01200301202426MC01200326,2024年度,基幹理工学部,Logic CircuitsEnglish-based Undergraduate Program,小川　哲司／文　鄭,秋学期  火５時限,['専門必修'],２,2,５３-２０３教室,西早稲田（旧大久保）,26MC012003,01,英語,【対面】,情報学,アーキテクチャと計算機構成,一般,中級レベル（発展・応用）,講義,"Roth/Kinney ""Fundamentals of Logic Design"" 7th edition, CENGAGE Learning","割合評価基準試験:50％Students are taking two understanding assessment exams in the classroom. The mid-term exam and the final exam each account for 25% of the total grade.平常点評価:50％Students are working on assigned tasks (online quiz on Waseda Moodle for pre-learning confirmation, in-class report assignments worked on as a group) for all lectures except for understanding assessment days. The first half and the second half each account for 25% of the total grade.",秋学期,火,[5],3,選択,C,0.17133057850586325,0.22431964005447194,0.6043497814396649,2,"['情報理工学科', '情報通信学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MC01200401202426MC01200426,2024年度,基幹理工学部,Computer Science and Communications Engineering Laboratory AEnglish-based Undergraduate Program,石川　博／上田　和紀／内田　真人／鵜林　尚靖／小川　哲司／笠井　裕之／笠原　博徳／甲藤　二郎／亀山　渉／河原　大輔／木村　啓二／小林　哲則／酒井　哲也／佐古　和恵／嶋本　薫／清水　佳奈／シモセラ　エドガー／菅原　俊治／田中　久美子／寺内　多智弘／戸川　望／中里　秀則／中島　達夫／パン　ジェニー／文　鄭／前原　文明／森　達哉／森田　逸郎／山内　拓人／山名　早人／劉　江／鷲崎　弘宜／渡辺　裕,秋学期  火１-２,['専門必修'],２,2,６３号館３階端末室Ｄルーム,西早稲田（旧大久保）,26MC012004,01,英語,【対面】ハイブリッド（対面回数半数以上）,情報学,その他,一般,中級レベル（発展・応用）,実習／実験／実技,Texts are provided on WasedaMoodle,割合評価基準レポート:100％All the four reports must be submitted by the deadline.,秋学期,火,"[1, 2]",2,選択,C,0.41857600425316616,0.17349426443208937,0.4079297313147444,2,"['情報理工学科', '情報通信学科']"
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MC01300101202426MA01300226,2024年度,基幹理工学部,Foundations of Statistics AEnglish-based Undergraduate Program,劉　言,春学期  金５時限,['専門必修'],３,2,６１-1０２B教室,西早稲田（旧大久保）,26MC013001,01,英語,【対面】,数学,数学,確率論・統計学,中級レベル（発展・応用）,講義,"Liu, Y. Foundations of Statistics A, DesignEgg co.,ltd.It is sold in CO-OP. They deliver your orders. Please refer to the following announcement.https://www.wcoop.ne.jp/start/riko/textbook/book.html",割合評価基準試験:40％The final examination is to be evaluated.レポート:40％The reports for exercises are to be evaluated.平常点評価:20％Attendance.,春学期,金,[5],3,選択,C,0.5131000033124002,0.37098648454283806,0.11591351214476157,3,['数学科']
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=26MC01300201202426MC01300226,2024年度,基幹理工学部,Electronic Circuits AEnglish-based Undergraduate Program,史　又華,春学期  火３時限,['専門必修'],３,1,５４-３０２教室,西早稲田（旧大久保）,26MC013002,01,英語,【対面】,電気電子工学,電気電子工学,電子デバイス・電子機器,上級レベル,講義,"There is no required textbook.　Class notes/handouts will be the primary text for the subject.You would find the references helpful and purchase one or more of them.[1] A. S. Sedra and K. C. Smith, Microelectronic Circuits, 6th　Edition, Oxford University Press, 2011.[2] B. Razavi, Fundamentals of Microelectronics, Preliminary Edition, Wiley Press, 2006.[3] A. Agarwal and J. Lang, Foundations of Analog and Digital Electronic Circuits, Elsevier, 2005.",In-class performance 30%Homework 30%Exam 40%※ Lecture attendance is mandatory.※ Late homework submissions will not be graded.,春クォーター,火,[3],1,選択,C,0.3928592294428876,0.28183418389415044,0.3253065866629621,3,['電子物理システム学科']
