URL,開講年度,開講場所,科目名,担当教員,学期曜日時限,科目区分,配当年次,単位数,使用教室,キャンパス,科目キー,科目クラスコード,授業で使用する言語,授業方法区分,大分野名称,中分野名称,小分野名称,レベル,授業形態,教科書,成績評価方法
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2607013011S12024260701301126,2024年度,基幹理工学部,情報理工・情報通信ラボ 【前年度成績S評価者用】,小川　哲司／笠井　裕之／甲藤　二郎／亀山　渉／河原　大輔／小林　哲則／嶋本　薫／戸川　望／中里　秀則／前原　文明／森　達哉／森田　逸郎／劉　江／渡辺　裕,秋学期  無その他,専門選択,３年以上,2,,西早稲田（旧大久保）,2607013011,S1,日本語,nan,電気電子工学,電気電子工学,通信・ネットワーク工学,上級レベル,実習／実験／実技,nan,シラバス内に表示もしくは別途提示する。
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2607014001012024260701400126,2024年度,基幹理工学部,卒業論文Ａ　18前再,石川　博／上田　和紀／内田　真人／鵜林　尚靖／小川　哲司／笠井　裕之／笠原　博徳／甲藤　二郎／亀山　渉／河原　大輔／木村　啓二／小林　哲則／酒井　哲也／佐古　和恵／嶋本　薫／清水　佳奈／シモセラ　エドガー／菅原　俊治／立野　繁之／田中　久美子／寺内　多智弘／戸川　望／中里　秀則／中島　達夫／前原　文明／牧野　昭二／森　達哉／森田　逸郎／山名　早人／劉　江／鷲崎　弘宜／渡辺　裕,春学期  無その他,専門必修,４年以上,4,,西早稲田（旧大久保）,2607014001,01,日本語,【対面】ハイブリッド（対面回数半数以上）,情報学,総合,一般,総仕上げ,論文,特に指定しない．,論文およびプレゼンテーションの内容によって評価する．
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2607014001022024260701400126,2024年度,基幹理工学部,卒業論文Ａ（秋学期）　18前再,石川　博／上田　和紀／内田　真人／鵜林　尚靖／小川　哲司／笠井　裕之／笠原　博徳／甲藤　二郎／亀山　渉／河原　大輔／木村　啓二／小林　哲則／酒井　哲也／佐古　和恵／嶋本　薫／清水　佳奈／シモセラ　エドガー／菅原　俊治／立野　繁之／田中　久美子／寺内　多智弘／戸川　望／中里　秀則／中島　達夫／前原　文明／牧野　昭二／森　達哉／森田　逸郎／山名　早人／劉　江／鷲崎　弘宜／渡辺　裕,秋学期  無その他,専門必修,４年以上,4,,西早稲田（旧大久保）,2607014001,02,日本語,【対面】ハイブリッド（対面回数半数以上）,情報学,総合,一般,総仕上げ,論文,特に指定しない．,論文およびプレゼンテーションの内容によって評価する．
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2607014001S12024260701400126,2024年度,基幹理工学部,卒業論文Ａ　18前再　【前年度成績S評価者用】,石川　博／上田　和紀／内田　真人／鵜林　尚靖／小川　哲司／笠井　裕之／笠原　博徳／甲藤　二郎／亀山　渉／河原　大輔／木村　啓二／小林　哲則／酒井　哲也／佐古　和恵／嶋本　薫／清水　佳奈／シモセラ　エドガー／菅原　俊治／立野　繁之／田中　久美子／寺内　多智弘／戸川　望／中里　秀則／中島　達夫／前原　文明／牧野　昭二／森　達哉／森田　逸郎／山名　早人／劉　江／鷲崎　弘宜／渡辺　裕,春学期  無その他,専門必修,４年以上,4,,西早稲田（旧大久保）,2607014001,S1,日本語,nan,情報学,総合,一般,総仕上げ,論文,特に指定しない．,論文およびプレゼンテーションの内容によって評価する．
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2607014002012024260701400226,2024年度,基幹理工学部,卒業論文Ｂ　18前再,石川　博／上田　和紀／内田　真人／鵜林　尚靖／小川　哲司／笠井　裕之／笠原　博徳／甲藤　二郎／亀山　渉／河原　大輔／木村　啓二／小林　哲則／酒井　哲也／佐古　和恵／嶋本　薫／清水　佳奈／シモセラ　エドガー／菅原　俊治／立野　繁之／田中　久美子／寺内　多智弘／戸川　望／中里　秀則／中島　達夫／前原　文明／牧野　昭二／森　達哉／森田　逸郎／山名　早人／劉　江／鷲崎　弘宜／渡辺　裕,秋学期  無その他,専門必修,４年以上,4,,西早稲田（旧大久保）,2607014002,01,日本語,【対面】ハイブリッド（対面回数半数以上）,情報学,総合,一般,総仕上げ,論文,特に指定しない．,論文およびプレゼンテーションの内容によって評価する．
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2607014002022024260701400226,2024年度,基幹理工学部,卒業論文Ｂ（春学期）　18前再,石川　博／上田　和紀／内田　真人／鵜林　尚靖／小川　哲司／笠井　裕之／笠原　博徳／甲藤　二郎／亀山　渉／河原　大輔／木村　啓二／小林　哲則／酒井　哲也／佐古　和恵／嶋本　薫／清水　佳奈／シモセラ　エドガー／菅原　俊治／立野　繁之／田中　久美子／寺内　多智弘／戸川　望／中里　秀則／中島　達夫／前原　文明／牧野　昭二／森　達哉／森田　逸郎／山名　早人／劉　江／鷲崎　弘宜／渡辺　裕,春学期  無その他,専門必修,４年以上,4,,西早稲田（旧大久保）,2607014002,02,日本語,【対面】ハイブリッド（対面回数半数以上）,情報学,総合,一般,総仕上げ,論文,特に指定しない．,論文およびプレゼンテーションの内容によって評価する．
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2607014002S12024260701400226,2024年度,基幹理工学部,卒業論文Ｂ　18前再　【前年度成績S評価者用】,石川　博／上田　和紀／内田　真人／鵜林　尚靖／小川　哲司／笠井　裕之／笠原　博徳／甲藤　二郎／亀山　渉／河原　大輔／木村　啓二／小林　哲則／酒井　哲也／佐古　和恵／嶋本　薫／清水　佳奈／シモセラ　エドガー／菅原　俊治／立野　繁之／田中　久美子／寺内　多智弘／戸川　望／中里　秀則／中島　達夫／前原　文明／牧野　昭二／森　達哉／森田　逸郎／山名　早人／劉　江／鷲崎　弘宜／渡辺　裕,秋学期  無その他,専門必修,４年以上,4,,西早稲田（旧大久保）,2607014002,S1,日本語,nan,情報学,総合,一般,総仕上げ,論文,特に指定しない．,論文およびプレゼンテーションの内容によって評価する．
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2607014003012024260701400326,2024年度,基幹理工学部,卒業論文Ａ,石川　博／上田　和紀／内田　真人／鵜林　尚靖／小川　哲司／笠井　裕之／笠原　博徳／甲藤　二郎／亀山　渉／河原　大輔／木村　啓二／小林　哲則／酒井　哲也／佐古　和恵／嶋本　薫／清水　佳奈／シモセラ　エドガー／菅原　俊治／田中　久美子／寺内　多智弘／戸川　望／中里　秀則／中島　達夫／藤村　茂／前原　文明／森　達哉／森田　逸郎／山名　早人／劉　江／鷲崎　弘宜／渡辺　裕,春学期  無その他,専門必修,４年以上,2,,西早稲田（旧大久保）,2607014003,01,日本語,【対面】ハイブリッド（対面回数半数以上）,情報学,総合,一般,総仕上げ,論文,特に指定しない．,論文およびプレゼンテーションの内容によって評価する．
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2607014003022024260701400326,2024年度,基幹理工学部,卒業論文Ａ（秋学期）,石川　博／上田　和紀／内田　真人／鵜林　尚靖／小川　哲司／笠井　裕之／笠原　博徳／甲藤　二郎／亀山　渉／河原　大輔／木村　啓二／小林　哲則／酒井　哲也／佐古　和恵／嶋本　薫／清水　佳奈／シモセラ　エドガー／菅原　俊治／田中　久美子／寺内　多智弘／戸川　望／中里　秀則／中島　達夫／前原　文明／森　達哉／森田　逸郎／山名　早人／劉　江／鷲崎　弘宜／渡辺　裕,秋学期  無その他,専門必修,４年以上,2,,西早稲田（旧大久保）,2607014003,02,日本語,【対面】ハイブリッド（対面回数半数以上）,情報学,総合,一般,総仕上げ,論文,特に指定しない．,論文およびプレゼンテーションの内容によって評価する．
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2607014004012024260701400426,2024年度,基幹理工学部,卒業論文Ｂ,石川　博／上田　和紀／内田　真人／鵜林　尚靖／小川　哲司／笠井　裕之／笠原　博徳／甲藤　二郎／亀山　渉／河原　大輔／木村　啓二／小林　哲則／酒井　哲也／佐古　和恵／嶋本　薫／清水　佳奈／シモセラ　エドガー／菅原　俊治／高橋　淳子／田中　久美子／寺内　多智弘／戸川　望／中里　秀則／中島　達夫／藤村　茂／前原　文明／森　達哉／森田　逸郎／山名　早人／劉　江／鷲崎　弘宜／渡辺　裕,秋学期  無その他,専門必修,４年以上,2,,西早稲田（旧大久保）,2607014004,01,日本語,【対面】ハイブリッド（対面回数半数以上）,情報学,総合,一般,総仕上げ,論文,特に指定しない．,論文およびプレゼンテーションの内容によって評価する．
https://www.wsl.waseda.jp/syllabus/JAA104.php?pKey=2607014004022024260701400426,2024年度,基幹理工学部,卒業論文Ｂ（春学期）,石川　博／上田　和紀／内田　真人／鵜林　尚靖／小川　哲司／笠井　裕之／笠原　博徳／甲藤　二郎／亀山　渉／河原　大輔／木村　啓二／小林　哲則／酒井　哲也／佐古　和恵／嶋本　薫／清水　佳奈／シモセラ　エドガー／菅原　俊治／田中　久美子／寺内　多智弘／戸川　望／中里　秀則／中島　達夫／前原　文明／森　達哉／森田　逸郎／山名　早人／劉　江／鷲崎　弘宜／渡辺　裕,春学期  無その他,専門必修,４年以上,2,,西早稲田（旧大久保）,2607014004,02,日本語,【対面】ハイブリッド（対面回数半数以上）,情報学,総合,一般,総仕上げ,論文,特に指定しない．,論文およびプレゼンテーションの内容によって評価する．
